date,destination,lat,lon,is_weekend,month,dow,temp_c,rain,marketing_spend,social_sentiment,price_index,bookings,avg_party_size,channel,lead_time_days,rooms_available,guides_available,vehicles_available
2024-06-09,Andaman,11.7401,92.6586,1,6,6,37.5,0,259.9,0.504,87.65,227,3,Agent,4,900,120,300
2025-09-11,Kerala,10.8505,76.2711,0,9,3,26.9,0,500.92,-0.204,63.72,366,1,Agent,4,1700,220,700
2024-12-16,Kerala,10.8505,76.2711,0,12,0,18.8,0,181.7,0.022,67.07,708,2,Web,31,1700,220,700
2025-05-03,Andaman,11.7401,92.6586,1,5,5,38.2,0,410.61,0.237,94.91,338,2,Kiosk,12,900,120,300
2024-05-13,Andaman,11.7401,92.6586,0,5,0,35.7,0,159.07,-0.052,89.93,268,2,Agent,33,900,120,300
2024-07-30,Leh,34.1526,77.5771,0,7,1,17.7,1,561.04,-0.753,91.04,603,1,App,11,600,90,220
2024-10-09,Kerala,10.8505,76.2711,0,10,2,23.9,0,580.3,-0.247,59.56,559,2,Kiosk,10,1700,220,700
2024-09-25,Agra,27.1767,78.0081,0,9,2,27.3,0,235.9,0.435,45.81,474,3,Kiosk,12,1300,150,550
2024-06-19,Manali,32.2432,77.1892,0,6,2,24.8,0,453.62,0.392,68.55,494,2,Web,8,1200,140,450
2025-04-19,Leh,34.1526,77.5771,1,4,5,16.7,0,163.6,-1.0,107.18,242,1,Agent,9,600,90,220
2024-08-18,Goa,15.2993,74.124,1,8,6,35.9,0,352.72,1.0,79.11,633,4,Kiosk,9,2000,250,800
2024-02-20,Varanasi,25.3176,82.9739,0,2,1,22.9,0,241.76,-0.332,52.41,169,4,Agent,5,1400,160,500
2024-07-12,Leh,34.1526,77.5771,0,7,4,22.0,0,293.71,0.89,98.56,268,2,Agent,20,600,90,220
2025-04-09,Varanasi,25.3176,82.9739,0,4,2,29.9,0,287.12,0.52,39.9,256,3,Web,21,1400,160,500
2025-05-20,Leh,34.1526,77.5771,0,5,1,19.8,0,315.7,-0.071,91.43,565,1,App,9,600,90,220
2024-04-08,Jaipur,26.9124,75.7873,0,4,0,31.5,0,671.77,0.43,64.4,567,1,App,4,1500,180,600
2024-08-03,Manali,32.2432,77.1892,1,8,5,21.2,0,522.14,1.0,66.66,344,1,Kiosk,17,1200,140,450
2024-07-26,Kerala,10.8505,76.2711,0,7,4,38.0,0,131.47,0.483,64.44,582,1,Agent,17,1700,220,700
2025-08-05,Goa,15.2993,74.124,0,8,1,35.3,0,61.64,-0.287,82.07,1017,2,App,36,2000,250,800
2024-09-23,Varanasi,25.3176,82.9739,0,9,0,28.7,0,240.9,0.475,58.74,537,3,App,30,1400,160,500
2024-09-03,Kerala,10.8505,76.2711,0,9,1,29.3,0,532.57,-0.178,65.19,464,2,Web,17,1700,220,700
2024-01-08,Agra,27.1767,78.0081,0,1,0,17.6,0,590.15,-0.289,53.13,218,2,Agent,21,1300,150,550
2024-06-03,Kerala,10.8505,76.2711,0,6,0,39.0,0,123.94,0.23,71.11,643,1,Agent,15,1700,220,700
2025-03-03,Goa,15.2993,74.124,0,3,0,32.3,0,605.89,0.782,81.87,951,3,Web,12,2000,250,800
2025-03-06,Jaipur,26.9124,75.7873,0,3,3,30.1,0,157.95,0.258,60.19,665,1,Web,11,1500,180,600
2025-09-17,Varanasi,25.3176,82.9739,0,9,2,26.6,0,1210.15,0.204,52.24,417,4,Agent,19,1400,160,500
2024-10-28,Jaipur,26.9124,75.7873,0,10,0,23.6,0,146.04,0.106,62.48,499,3,Kiosk,17,1500,180,600
2024-09-18,Manali,32.2432,77.1892,0,9,2,14.5,0,76.95,0.047,69.18,352,3,Kiosk,8,1200,140,450
2025-10-01,Leh,34.1526,77.5771,0,10,2,3.6,0,366.07,0.11,92.48,121,2,App,16,600,90,220
2024-07-11,Andaman,11.7401,92.6586,0,7,3,39.5,0,1014.04,-0.724,90.24,658,2,Web,5,900,120,300
2024-01-03,Varanasi,25.3176,82.9739,0,1,2,17.9,0,52.46,-0.211,53.84,325,2,App,9,1400,160,500
2024-07-13,Leh,34.1526,77.5771,1,7,5,18.5,0,627.22,0.085,97.13,747,1,App,16,600,90,220
2025-06-16,Varanasi,25.3176,82.9739,0,6,0,38.3,0,87.18,0.484,62.35,320,1,Web,22,1400,160,500
2024-11-24,Goa,15.2993,74.124,1,11,6,20.8,1,632.0,-0.031,71.62,356,3,Agent,10,2000,250,800
2024-02-09,Varanasi,25.3176,82.9739,0,2,4,20.5,0,424.3,0.391,49.16,408,2,Kiosk,11,1400,160,500
2025-09-09,Kerala,10.8505,76.2711,0,9,1,28.9,1,231.68,-0.533,70.74,419,3,Agent,1,1700,220,700
2025-08-29,Leh,34.1526,77.5771,0,8,4,14.9,0,348.45,1.0,85.61,148,2,Web,6,600,90,220
2024-02-10,Manali,32.2432,77.1892,1,2,5,9.7,0,386.66,0.068,71.53,283,2,Agent,19,1200,140,450
2024-01-21,Manali,32.2432,77.1892,1,1,6,6.9,0,29.92,-0.236,75.66,223,2,Agent,14,1200,140,450
2024-01-19,Manali,32.2432,77.1892,0,1,4,6.0,0,591.62,-0.219,80.95,253,2,App,12,1200,140,450
2024-11-07,Jaipur,26.9124,75.7873,0,11,3,18.0,0,400.14,-0.657,48.66,444,3,Web,1,1500,180,600
2025-05-04,Andaman,11.7401,92.6586,1,5,6,37.0,1,225.67,0.006,87.74,285,4,Kiosk,6,900,120,300
2024-09-12,Jaipur,26.9124,75.7873,0,9,3,28.3,0,81.7,-0.046,58.81,542,1,Agent,6,1500,180,600
2024-03-12,Jaipur,26.9124,75.7873,0,3,1,28.9,0,467.04,0.899,61.47,962,3,Agent,24,1500,180,600
2024-01-05,Jaipur,26.9124,75.7873,0,1,4,21.0,0,424.31,1.0,60.97,706,2,Kiosk,19,1500,180,600
2024-02-26,Leh,34.1526,77.5771,0,2,0,3.8,0,313.59,0.293,92.53,0,2,Agent,22,600,90,220
2025-07-29,Andaman,11.7401,92.6586,0,7,1,37.5,1,185.92,0.747,86.98,124,1,Web,15,900,120,300
2025-07-10,Goa,15.2993,74.124,0,7,3,38.5,0,524.76,-0.462,82.93,1208,1,App,13,2000,250,800
2024-03-15,Agra,27.1767,78.0081,0,3,4,26.8,0,261.64,0.032,61.89,353,2,Agent,11,1300,150,550
2025-04-11,Kerala,10.8505,76.2711,0,4,4,33.9,0,366.79,1.0,59.15,433,3,Kiosk,3,1700,220,700
2025-05-27,Andaman,11.7401,92.6586,0,5,1,34.2,0,842.81,-0.378,97.87,741,2,Agent,11,900,120,300
2024-09-13,Leh,34.1526,77.5771,0,9,4,8.6,0,264.24,-0.388,100.78,113,2,App,6,600,90,220
2025-02-06,Jaipur,26.9124,75.7873,0,2,3,22.7,0,201.12,0.055,79.22,385,2,App,3,1500,180,600
2024-11-13,Jaipur,26.9124,75.7873,0,11,2,18.7,1,380.42,-0.074,50.66,346,2,Agent,11,1500,180,600
2024-03-16,Jaipur,26.9124,75.7873,1,3,5,26.3,0,285.67,0.166,54.45,486,2,Kiosk,21,1500,180,600
2024-08-12,Leh,34.1526,77.5771,0,8,0,16.3,0,95.6,-0.413,84.34,418,2,Agent,12,600,90,220
2024-10-08,Goa,15.2993,74.124,0,10,1,24.8,0,729.52,-0.537,74.02,523,2,Web,13,2000,250,800
2025-08-19,Goa,15.2993,74.124,0,8,1,37.2,0,660.55,1.0,77.09,698,2,Web,18,2000,250,800
2024-02-27,Agra,27.1767,78.0081,0,2,1,23.0,0,161.68,0.118,61.07,555,1,App,1,1300,150,550
2025-05-10,Leh,34.1526,77.5771,1,5,5,18.3,0,404.17,0.105,99.31,351,2,Web,17,600,90,220
2024-05-08,Agra,27.1767,78.0081,0,5,2,35.7,0,307.22,-0.084,52.87,576,2,Web,5,1300,150,550
2024-06-24,Andaman,11.7401,92.6586,0,6,0,39.9,0,265.91,-0.464,79.57,418,1,Agent,9,900,120,300
2025-01-14,Agra,27.1767,78.0081,0,1,1,18.3,0,418.13,-0.881,50.0,250,1,App,14,1300,150,550
2024-04-16,Jaipur,26.9124,75.7873,0,4,1,33.3,0,821.13,0.222,56.34,630,2,Agent,6,1500,180,600
2024-09-29,Jaipur,26.9124,75.7873,1,9,6,27.6,1,345.77,-0.9,58.49,617,2,App,4,1500,180,600
2024-08-27,Agra,27.1767,78.0081,0,8,1,32.1,0,476.11,0.636,47.38,212,2,Kiosk,2,1300,150,550
2025-08-23,Kerala,10.8505,76.2711,1,8,5,33.3,0,537.16,-0.549,70.07,1141,2,Web,18,1700,220,700
2024-08-14,Kerala,10.8505,76.2711,0,8,2,34.8,0,76.12,0.448,61.92,349,3,Agent,4,1700,220,700
2025-09-14,Manali,32.2432,77.1892,1,9,6,15.6,0,312.59,1.0,73.14,716,2,App,11,1200,140,450
2025-01-05,Varanasi,25.3176,82.9739,1,1,6,18.6,0,630.54,1.0,43.77,816,1,App,6,1400,160,500
2024-06-13,Kerala,10.8505,76.2711,0,6,3,39.3,1,221.33,-0.752,67.03,776,1,Web,10,1700,220,700
2025-10-01,Kerala,10.8505,76.2711,0,10,2,21.6,0,178.37,0.38,81.11,786,3,Web,21,1700,220,700
2024-11-27,Varanasi,25.3176,82.9739,0,11,2,17.5,0,622.69,-0.109,44.53,153,2,Kiosk,24,1400,160,500
2024-09-25,Agra,27.1767,78.0081,0,9,2,25.6,0,349.88,-0.48,56.83,218,2,Agent,15,1300,150,550
2024-12-05,Goa,15.2993,74.124,0,12,3,17.7,0,561.62,-0.609,78.92,733,2,Web,26,2000,250,800
2024-02-10,Manali,32.2432,77.1892,1,2,5,9.7,0,254.62,1.0,64.4,569,2,App,9,1200,140,450
2025-01-11,Leh,34.1526,77.5771,1,1,5,2.1,0,202.49,0.358,101.44,564,2,App,5,600,90,220
2024-03-03,Agra,27.1767,78.0081,1,3,6,26.9,0,472.74,-0.536,58.3,643,2,App,9,1300,150,550
2024-02-01,Agra,27.1767,78.0081,0,2,3,20.8,0,358.8,0.342,46.71,223,2,Agent,17,1300,150,550
2025-01-24,Kerala,10.8505,76.2711,0,1,4,21.3,0,665.97,-0.273,66.58,577,3,Agent,8,1700,220,700
2024-03-19,Agra,27.1767,78.0081,0,3,1,26.1,0,302.66,-0.802,59.09,372,2,Agent,15,1300,150,550
2025-07-16,Andaman,11.7401,92.6586,0,7,2,38.7,1,572.17,-0.881,93.07,585,2,Web,5,900,120,300
2025-04-25,Manali,32.2432,77.1892,0,4,4,20.1,1,204.23,0.0,76.27,615,2,Agent,13,1200,140,450
2024-10-29,Leh,34.1526,77.5771,0,10,1,5.3,0,472.89,0.116,102.07,301,2,Web,16,600,90,220
2024-12-05,Manali,32.2432,77.1892,0,12,3,5.4,0,45.79,-0.141,65.8,255,2,Web,36,1200,140,450
2025-08-31,Kerala,10.8505,76.2711,1,8,6,32.6,0,163.36,-0.01,58.59,907,2,App,7,1700,220,700
2024-03-14,Manali,32.2432,77.1892,0,3,3,15.3,0,568.3,0.029,77.57,441,2,Web,9,1200,140,450
2024-08-13,Kerala,10.8505,76.2711,0,8,1,34.9,0,967.66,0.567,77.23,643,3,App,8,1700,220,700
2024-01-25,Jaipur,26.9124,75.7873,0,1,3,20.1,0,223.75,1.0,56.52,604,3,Kiosk,14,1500,180,600
2024-06-29,Leh,34.1526,77.5771,1,6,5,21.7,0,192.28,-0.469,105.8,393,3,App,15,600,90,220
2024-02-17,Jaipur,26.9124,75.7873,1,2,5,26.5,0,430.14,-0.027,49.16,657,1,Web,6,1500,180,600
2025-01-13,Andaman,11.7401,92.6586,0,1,0,19.1,0,260.27,0.549,95.6,666,3,Web,11,900,120,300
2024-07-31,Goa,15.2993,74.124,0,7,2,37.5,0,103.6,-0.522,77.75,790,3,Web,22,2000,250,800
2024-09-27,Goa,15.2993,74.124,0,9,4,30.6,0,67.28,0.119,71.08,496,1,Web,11,2000,250,800
2024-09-16,Kerala,10.8505,76.2711,0,9,0,28.6,0,684.53,0.303,57.62,438,2,Web,19,1700,220,700
2025-09-03,Agra,27.1767,78.0081,0,9,2,26.8,0,323.8,-0.233,52.87,150,3,Kiosk,17,1300,150,550
2024-08-09,Manali,32.2432,77.1892,0,8,4,22.8,0,302.57,-0.195,66.68,614,2,Kiosk,4,1200,140,450
2025-01-29,Leh,34.1526,77.5771,0,1,2,1.5,0,149.04,0.145,102.12,127,2,App,16,600,90,220
2024-04-17,Jaipur,26.9124,75.7873,0,4,2,33.1,0,259.7,-0.606,62.99,668,3,App,9,1500,180,600
2025-05-13,Manali,32.2432,77.1892,0,5,1,23.3,0,55.34,0.34,70.36,501,3,Web,7,1200,140,450
2025-10-01,Agra,27.1767,78.0081,0,10,2,21.6,0,455.98,-0.565,62.23,445,1,Web,11,1300,150,550
2025-03-17,Goa,15.2993,74.124,0,3,0,30.3,0,179.06,0.67,79.73,698,3,Kiosk,8,2000,250,800
2024-06-06,Kerala,10.8505,76.2711,0,6,3,38.8,0,516.72,0.572,69.99,509,1,Agent,3,1700,220,700
2024-02-04,Manali,32.2432,77.1892,1,2,6,10.1,0,1418.83,-0.447,71.85,366,3,Agent,31,1200,140,450
2025-04-20,Varanasi,25.3176,82.9739,1,4,6,32.2,0,410.77,-0.25,48.14,716,1,Agent,12,1400,160,500
2025-04-22,Varanasi,25.3176,82.9739,0,4,1,31.2,0,671.59,0.697,51.73,540,2,Web,6,1400,160,500
2024-01-13,Jaipur,26.9124,75.7873,1,1,5,19.8,0,897.03,0.569,64.5,603,2,Kiosk,7,1500,180,600
2024-04-26,Agra,27.1767,78.0081,0,4,4,32.7,0,380.68,0.995,52.4,282,1,App,9,1300,150,550
2025-06-20,Kerala,10.8505,76.2711,0,6,4,39.1,0,137.6,0.274,64.27,776,1,Kiosk,10,1700,220,700
2024-01-06,Goa,15.2993,74.124,1,1,5,19.5,0,332.38,0.148,77.93,944,2,App,5,2000,250,800
2025-08-30,Goa,15.2993,74.124,1,8,5,36.1,0,322.12,-0.306,82.22,735,2,App,2,2000,250,800
2025-08-08,Leh,34.1526,77.5771,0,8,4,13.1,0,376.06,0.896,92.87,63,2,App,5,600,90,220
2024-12-20,Jaipur,26.9124,75.7873,0,12,4,17.6,0,157.44,0.011,63.26,286,2,Agent,34,1500,180,600
2024-05-23,Agra,27.1767,78.0081,0,5,3,36.0,0,243.26,0.647,67.04,165,3,Kiosk,23,1300,150,550
2024-07-02,Varanasi,25.3176,82.9739,0,7,1,36.9,0,192.35,-0.586,43.37,519,3,Web,5,1400,160,500
2025-05-17,Kerala,10.8505,76.2711,1,5,5,38.9,1,529.81,-0.796,62.63,1028,3,Agent,1,1700,220,700
2025-03-26,Kerala,10.8505,76.2711,0,3,2,30.0,0,225.33,0.625,72.35,693,2,Web,3,1700,220,700
2024-06-16,Andaman,11.7401,92.6586,1,6,6,37.8,0,187.87,0.222,101.62,559,2,Kiosk,5,900,120,300
2025-09-27,Jaipur,26.9124,75.7873,1,9,5,27.5,0,155.53,-0.339,56.69,609,2,Web,11,1500,180,600
2024-04-19,Varanasi,25.3176,82.9739,0,4,4,31.5,0,234.65,0.981,53.51,254,3,App,4,1400,160,500
2024-12-24,Andaman,11.7401,92.6586,0,12,1,17.2,0,255.67,-0.403,97.43,60,2,Agent,4,900,120,300
2024-07-15,Jaipur,26.9124,75.7873,0,7,0,37.1,0,639.44,-0.49,55.92,523,2,Agent,10,1500,180,600
2024-12-15,Goa,15.2993,74.124,1,12,6,20.3,0,279.36,0.122,79.16,593,3,Agent,14,2000,250,800
2025-05-09,Agra,27.1767,78.0081,0,5,4,37.9,0,151.51,-0.078,55.61,809,2,Web,28,1300,150,550
2024-12-29,Varanasi,25.3176,82.9739,1,12,6,18.6,1,112.96,0.3,50.2,554,2,App,8,1400,160,500
2025-05-30,Agra,27.1767,78.0081,0,5,4,38.0,0,849.05,-0.165,51.02,779,2,App,1,1300,150,550
2024-08-07,Kerala,10.8505,76.2711,0,8,2,36.1,1,899.5,0.52,60.73,482,2,App,10,1700,220,700
2024-05-30,Varanasi,25.3176,82.9739,0,5,3,34.0,0,1059.05,-0.009,59.23,667,2,Kiosk,25,1400,160,500
2024-04-20,Goa,15.2993,74.124,1,4,5,34.0,1,932.56,-0.671,85.02,910,1,App,8,2000,250,800
2024-01-29,Leh,34.1526,77.5771,0,1,0,3.7,0,272.54,0.03,88.64,0,1,Agent,21,600,90,220
2024-03-03,Goa,15.2993,74.124,1,3,6,28.0,0,693.02,-0.313,75.86,692,2,Web,10,2000,250,800
2024-06-19,Manali,32.2432,77.1892,0,6,2,25.4,0,132.63,0.755,75.89,442,3,App,2,1200,140,450
2025-09-25,Andaman,11.7401,92.6586,0,9,3,28.8,0,368.51,0.509,90.21,614,3,Web,37,900,120,300
2025-03-09,Andaman,11.7401,92.6586,1,3,6,27.2,0,288.95,0.179,93.48,267,1,Agent,2,900,120,300
2024-01-24,Agra,27.1767,78.0081,0,1,2,18.1,0,178.22,0.154,65.44,477,1,Kiosk,21,1300,150,550
2025-01-28,Leh,34.1526,77.5771,0,1,1,0.5,0,56.23,-1.0,93.94,266,2,Agent,6,600,90,220
2025-01-02,Leh,34.1526,77.5771,0,1,3,1.3,0,768.57,0.026,99.88,247,3,Web,4,600,90,220
2025-09-14,Leh,34.1526,77.5771,1,9,6,10.3,0,518.1,-0.162,89.72,343,2,App,16,600,90,220
2025-02-17,Varanasi,25.3176,82.9739,0,2,0,20.4,0,229.32,0.72,50.05,491,3,Agent,14,1400,160,500
2025-04-15,Manali,32.2432,77.1892,0,4,1,20.8,0,262.71,0.254,74.38,520,2,App,9,1200,140,450
2025-02-26,Varanasi,25.3176,82.9739,0,2,2,22.6,0,337.84,-0.149,57.5,208,3,Agent,4,1400,160,500
2025-03-19,Varanasi,25.3176,82.9739,0,3,2,26.9,0,409.79,-0.144,51.9,417,1,Kiosk,19,1400,160,500
2024-12-06,Leh,34.1526,77.5771,0,12,4,3.2,0,372.01,-0.678,92.23,252,2,Agent,22,600,90,220
2025-01-16,Goa,15.2993,74.124,0,1,3,20.2,0,166.35,-0.32,80.49,377,3,Agent,18,2000,250,800
2024-11-08,Leh,34.1526,77.5771,0,11,4,0.4,0,680.71,0.467,86.4,491,2,Kiosk,11,600,90,220
2024-01-01,Goa,15.2993,74.124,0,1,0,20.8,0,351.62,0.487,69.88,995,1,Web,23,2000,250,800
2025-08-08,Goa,15.2993,74.124,0,8,4,35.3,0,516.0,-0.03,73.6,783,2,Web,15,2000,250,800
2024-01-29,Agra,27.1767,78.0081,0,1,0,20.1,0,401.75,-0.552,41.97,322,1,Web,9,1300,150,550
2024-06-07,Manali,32.2432,77.1892,0,6,4,24.7,0,1044.73,0.898,74.36,438,2,App,6,1200,140,450
2024-08-09,Agra,27.1767,78.0081,0,8,4,32.4,1,802.0,0.356,64.75,608,1,Agent,11,1300,150,550
2024-04-12,Jaipur,26.9124,75.7873,0,4,4,30.9,0,174.24,-0.712,58.56,802,3,App,43,1500,180,600
2024-07-21,Kerala,10.8505,76.2711,1,7,6,38.0,0,626.74,1.0,60.45,705,3,Web,7,1700,220,700
2025-03-09,Goa,15.2993,74.124,1,3,6,28.8,0,502.43,0.735,67.58,906,2,Agent,23,2000,250,800
2024-01-22,Varanasi,25.3176,82.9739,0,1,0,17.9,0,160.25,0.677,56.31,438,2,Kiosk,9,1400,160,500
2025-05-12,Agra,27.1767,78.0081,0,5,0,35.7,1,254.7,-1.0,65.51,645,1,Agent,5,1300,150,550
2025-09-26,Goa,15.2993,74.124,0,9,4,29.3,0,257.11,0.564,71.96,688,2,Kiosk,9,2000,250,800
2025-03-23,Andaman,11.7401,92.6586,1,3,6,28.3,0,80.59,0.179,84.55,251,1,Kiosk,7,900,120,300
2024-08-31,Agra,27.1767,78.0081,1,8,5,31.1,0,33.11,-1.0,59.51,600,2,Kiosk,12,1300,150,550
2025-09-02,Manali,32.2432,77.1892,0,9,1,13.4,0,209.37,0.348,67.49,454,3,App,3,1200,140,450
2024-06-11,Goa,15.2993,74.124,0,6,1,38.9,0,395.61,0.04,78.89,954,2,App,60,2000,250,800
2024-06-23,Varanasi,25.3176,82.9739,1,6,6,34.8,0,122.57,-0.59,59.58,789,2,App,12,1400,160,500
2024-06-20,Leh,34.1526,77.5771,0,6,3,17.2,0,346.39,0.587,104.38,122,2,Web,16,600,90,220
2025-08-15,Andaman,11.7401,92.6586,0,8,4,33.5,0,658.5,0.942,89.55,237,2,Agent,23,900,120,300
2025-03-13,Manali,32.2432,77.1892,0,3,3,13.7,0,1111.67,-0.069,66.1,384,3,Kiosk,16,1200,140,450
2025-08-07,Goa,15.2993,74.124,0,8,3,36.2,0,388.12,-0.469,68.55,724,3,Agent,14,2000,250,800
2024-09-23,Agra,27.1767,78.0081,0,9,0,26.5,0,383.92,-0.18,45.82,320,2,App,26,1300,150,550
2024-12-24,Varanasi,25.3176,82.9739,0,12,1,17.8,0,1002.6,0.157,54.05,405,3,Kiosk,4,1400,160,500
2025-06-19,Manali,32.2432,77.1892,0,6,3,23.6,0,24.08,0.358,68.84,137,2,Agent,8,1200,140,450
2024-01-22,Andaman,11.7401,92.6586,0,1,0,18.5,0,165.26,-0.009,95.04,20,3,Kiosk,8,900,120,300
2024-05-13,Manali,32.2432,77.1892,0,5,0,23.4,0,344.39,0.224,73.3,421,2,Agent,20,1200,140,450
2025-08-03,Varanasi,25.3176,82.9739,1,8,6,29.6,0,103.99,-0.977,54.81,454,2,Agent,4,1400,160,500
2024-02-26,Manali,32.2432,77.1892,0,2,0,10.7,0,403.77,-0.046,70.49,25,3,Kiosk,15,1200,140,450
2024-06-27,Manali,32.2432,77.1892,0,6,3,25.3,0,251.6,-0.003,70.97,532,3,Web,14,1200,140,450
2025-06-26,Leh,34.1526,77.5771,0,6,3,20.6,0,296.48,1.0,93.81,350,2,Web,1,600,90,220
2025-04-08,Kerala,10.8505,76.2711,0,4,1,35.9,0,777.76,0.066,65.96,905,2,App,1,1700,220,700
2024-05-04,Andaman,11.7401,92.6586,1,5,5,37.6,0,355.16,-0.194,92.78,721,2,Kiosk,2,900,120,300
2024-05-31,Manali,32.2432,77.1892,0,5,4,25.3,0,388.8,-0.288,75.77,500,2,App,7,1200,140,450
2025-09-08,Goa,15.2993,74.124,0,9,0,29.8,0,580.01,-0.031,67.98,769,2,App,12,2000,250,800
2025-06-06,Varanasi,25.3176,82.9739,0,6,4,36.2,0,115.55,1.0,46.92,453,2,Kiosk,17,1400,160,500
2025-09-12,Kerala,10.8505,76.2711,0,9,4,28.2,0,710.92,0.521,54.8,702,1,Web,7,1700,220,700
2025-04-17,Varanasi,25.3176,82.9739,0,4,3,33.1,0,1143.26,-0.296,47.04,479,2,Agent,2,1400,160,500
2024-10-05,Jaipur,26.9124,75.7873,1,10,5,23.1,0,396.73,-0.16,55.77,634,1,App,2,1500,180,600
2025-01-09,Leh,34.1526,77.5771,0,1,3,0.9,0,113.2,0.438,89.33,281,1,Kiosk,6,600,90,220
2024-04-19,Agra,27.1767,78.0081,0,4,4,30.9,0,632.45,-0.448,50.81,452,2,Kiosk,11,1300,150,550
2025-01-08,Jaipur,26.9124,75.7873,0,1,2,19.1,0,253.7,-1.0,67.28,350,2,Kiosk,18,1500,180,600
2025-06-10,Goa,15.2993,74.124,0,6,1,38.9,0,81.23,0.191,74.97,764,3,Kiosk,20,2000,250,800
2024-02-26,Varanasi,25.3176,82.9739,0,2,0,19.1,0,409.7,-0.361,58.74,518,2,Web,2,1400,160,500
2025-02-07,Jaipur,26.9124,75.7873,0,2,4,22.6,0,582.82,0.161,58.97,645,3,Web,4,1500,180,600
2025-05-19,Leh,34.1526,77.5771,0,5,0,18.7,0,475.31,-0.172,103.78,602,3,App,7,600,90,220
2025-09-15,Goa,15.2993,74.124,0,9,0,30.6,0,56.17,0.213,74.6,410,2,Kiosk,4,2000,250,800
2025-05-23,Leh,34.1526,77.5771,0,5,4,16.9,0,432.58,1.0,97.96,360,4,App,18,600,90,220
2024-10-31,Leh,34.1526,77.5771,0,10,3,4.9,0,772.01,0.249,88.97,0,2,Agent,19,600,90,220
2024-06-13,Varanasi,25.3176,82.9739,0,6,3,36.8,1,63.8,-0.924,61.25,609,2,App,18,1400,160,500
2024-05-02,Leh,34.1526,77.5771,0,5,3,20.1,0,1252.85,-0.612,102.28,794,3,Web,7,600,90,220
2024-11-19,Kerala,10.8505,76.2711,0,11,1,20.5,0,372.97,0.608,67.35,868,2,Kiosk,12,1700,220,700
2025-07-16,Jaipur,26.9124,75.7873,0,7,2,35.3,0,326.99,0.942,68.83,463,3,App,25,1500,180,600
2025-09-13,Manali,32.2432,77.1892,1,9,5,14.8,0,319.19,0.146,58.12,237,2,Web,4,1200,140,450
2024-12-20,Andaman,11.7401,92.6586,0,12,4,17.6,0,575.44,-0.636,80.92,17,2,Agent,14,900,120,300
2024-02-16,Goa,15.2993,74.124,0,2,4,26.1,0,143.79,0.334,74.16,701,2,Web,9,2000,250,800
2025-04-17,Kerala,10.8505,76.2711,0,4,3,32.9,0,187.37,0.749,66.16,432,2,App,9,1700,220,700
2025-04-05,Varanasi,25.3176,82.9739,1,4,5,32.2,0,59.84,0.197,54.68,792,2,App,14,1400,160,500
2024-09-05,Manali,32.2432,77.1892,0,9,3,13.5,0,831.42,0.508,75.7,753,2,Kiosk,15,1200,140,450
2025-07-16,Goa,15.2993,74.124,0,7,2,37.8,1,762.45,-0.31,68.06,759,2,Web,7,2000,250,800
2024-06-25,Leh,34.1526,77.5771,0,6,1,20.2,1,495.2,-0.294,97.74,652,2,Agent,3,600,90,220
2024-07-20,Leh,34.1526,77.5771,1,7,5,19.9,0,334.22,0.679,92.13,270,1,Agent,16,600,90,220
2025-01-11,Leh,34.1526,77.5771,1,1,5,1.7,0,76.14,-0.284,98.98,208,2,Agent,1,600,90,220
2025-04-05,Agra,27.1767,78.0081,1,4,5,31.7,0,206.53,0.222,57.45,689,3,Kiosk,4,1300,150,550
2025-09-11,Andaman,11.7401,92.6586,0,9,3,29.1,0,333.69,-0.207,95.44,183,3,App,30,900,120,300
2025-02-06,Manali,32.2432,77.1892,0,2,3,10.3,0,70.89,0.513,68.88,453,1,Agent,1,1200,140,450
2024-11-05,Kerala,10.8505,76.2711,0,11,1,20.3,0,585.39,-0.234,63.97,687,3,App,11,1700,220,700
2025-08-16,Manali,32.2432,77.1892,1,8,5,19.9,0,66.3,0.912,67.24,252,2,Web,7,1200,140,450
2024-08-22,Manali,32.2432,77.1892,0,8,3,16.2,0,475.04,0.012,67.91,126,3,Kiosk,23,1200,140,450
2025-09-17,Goa,15.2993,74.124,0,9,2,30.6,0,346.23,0.222,73.64,510,2,App,11,2000,250,800
2024-08-25,Manali,32.2432,77.1892,1,8,6,19.0,0,122.12,0.005,68.91,637,2,Kiosk,12,1200,140,450
2025-05-19,Agra,27.1767,78.0081,0,5,0,36.2,0,683.58,0.019,56.51,638,1,Kiosk,16,1300,150,550
2024-05-20,Agra,27.1767,78.0081,0,5,0,36.4,0,316.19,0.273,61.79,468,3,Agent,15,1300,150,550
2024-01-02,Jaipur,26.9124,75.7873,0,1,1,21.0,1,35.79,-0.323,60.72,481,1,Web,12,1500,180,600
2025-05-23,Jaipur,26.9124,75.7873,0,5,4,36.8,0,464.54,0.817,67.8,660,2,App,2,1500,180,600
2024-05-19,Agra,27.1767,78.0081,1,5,6,37.9,0,711.9,1.0,53.5,217,2,Kiosk,7,1300,150,550
2024-07-01,Jaipur,26.9124,75.7873,0,7,0,36.1,0,489.11,0.112,62.61,953,2,Agent,2,1500,180,600
2025-08-05,Kerala,10.8505,76.2711,0,8,1,35.4,0,508.99,-0.411,71.02,964,2,Agent,13,1700,220,700
2025-07-15,Kerala,10.8505,76.2711,0,7,1,38.2,0,320.67,-0.353,66.45,718,2,Web,8,1700,220,700
